[Section 2]

[Enemy 1]
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
